id,pedido_id,produto_id,quantidade,preco_praticado,desconto_aplicado,valor_item
28110,11458,117,3,2395.74,0.01,7115.3478
28111,11459,91,4,2553.54,0.03,9907.7352
28112,11459,170,1,1294.33,0.04,1242.5567999999998
28113,11459,174,5,1148.44,0.04,5512.512000000001
28114,11460,131,4,2477.01,0.29,7034.7084
28115,11461,149,1,81.12,0.09,73.81920000000001
28116,11461,55,2,1910.79,0.24,2904.4008
28117,11462,174,2,992.92,0.17,1648.2471999999998
28118,11462,149,2,88.25,0.01,174.73499999999999
28119,11462,55,1,2413.63,0.04,2317.0848
28120,11462,194,3,816.11,0.11,2179.0137
28121,11462,39,1,177.28,0.02,173.7344
28122,11462,157,1,501.96,0.27,366.4308
28123,11463,149,3,85.57,0.04,246.44159999999997
28124,11463,64,2,896.96,0.02,1758.0416
28125,11463,187,1,773.96,0.03,750.7412
28126,11464,196,4,1041.94,0.02,4084.4048000000003
28127,11464,97,5,1004.96,0.05,4773.56
28128,11464,200,4,2404.55,0.04,9233.472
28129,11464,77,1,1519.43,0.03,1473.8471
28130,11465,25,3,1100.21,0.13,2871.5481
28131,11465,115,2,2791.97,0.19,4522.9914
28132,11466,92,1,1984.8,0.03,1925.2559999999999
28133,11467,167,3,633.43,0.0,1900.29
28134,11468,147,5,2795.13,0.04,13416.624000000002
28135,11469,95,3,2833.36,0.04,8160.0768
28136,11469,191,4,1822.68,0.04,6999.0912
28137,11469,30,4,3240.21,0.0,12960.84
28138,11470,125,4,319.96,0.03,1241.4448
28139,11470,90,5,602.07,0.01,2980.2465
28140,11471,29,3,1165.17,0.05,3320.7345
28141,11472,147,5,2882.47,0.01,14268.226499999999
28142,11472,23,5,994.46,0.03,4823.131
28143,11472,155,2,872.18,0.02,1709.4727999999998
28144,11472,91,2,2527.22,0.04,4852.2624
28145,11472,22,4,569.03,0.03,2207.8363999999997
28146,11473,36,2,1459.68,0.04,2802.5856
28147,11473,128,4,1124.52,0.16,3778.3871999999997
28148,11473,3,5,2234.99,0.08,10280.954
28149,11474,187,2,773.96,0.03,1501.4824
28150,11474,136,3,1139.53,0.21,2700.6861000000004
28151,11474,118,4,2187.6,0.27,6387.7919999999995
28152,11474,37,4,1834.31,0.2,5869.792
28153,11474,39,3,150.15,0.17,373.87350000000004
28154,11474,6,1,2248.31,0.16,1888.5803999999998
28155,11475,158,5,1895.01,0.01,9380.2995
28156,11475,174,3,1088.62,0.09,2971.9325999999996
28157,11476,50,3,2881.52,0.03,8385.223199999999
28158,11476,45,3,472.5,0.04,1360.8
28159,11477,7,5,492.23,0.01,2436.5385
28160,11477,148,3,468.68,0.04,1349.7984
28161,11478,130,4,641.78,0.01,2541.4487999999997
28162,11478,160,1,2908.77,0.02,2850.5946
28163,11478,189,5,2010.42,0.02,9851.058
28164,11479,66,3,1020.45,0.03,2969.5095
28165,11479,186,3,2143.68,0.01,6366.729599999999
28166,11479,142,3,3211.64,0.01,9538.5708
28167,11480,168,5,1003.81,0.02,4918.668999999999
28168,11480,83,3,3385.39,0.02,9953.0466
28169,11481,70,3,953.2,0.19,2316.2760000000003
28170,11481,22,1,563.16,0.04,540.6336
28171,11482,185,1,894.21,0.07,831.6152999999999
28172,11483,76,4,649.52,0.01,2572.0992
28173,11483,112,3,455.98,0.0,1367.94
28174,11484,82,1,2778.06,0.15,2361.351
28175,11484,45,1,408.52,0.17,339.0716
28176,11485,174,4,1184.33,0.01,4689.9468
28177,11485,5,2,1315.11,0.01,2603.9177999999997
28178,11485,129,1,2268.89,0.02,2223.5121999999997
28179,11486,87,4,1619.25,0.04,6217.92
28180,11486,57,4,1506.57,0.2,4821.024
28181,11486,131,2,3279.42,0.06,6165.3096
28182,11486,160,3,2819.72,0.05,8036.201999999999
28183,11486,41,3,951.37,0.02,2797.0278000000003
28184,11486,163,1,711.07,0.07,661.2951
28185,11487,45,5,487.27,0.01,2411.9865
28186,11487,74,1,2788.22,0.02,2732.4556
28187,11488,96,2,1521.21,0.02,2981.5716
28188,11488,184,1,3191.12,0.0,3191.12
28189,11488,53,1,205.06,0.03,198.9082
28190,11488,21,4,1095.76,0.05,4163.888
28191,11488,107,1,2802.6,0.04,2690.4959999999996
28192,11489,187,5,773.96,0.03,3753.706
28193,11489,121,1,1296.12,0.03,1257.2363999999998
28194,11490,186,3,1624.0,0.25,3654.0
28195,11490,180,3,2831.6,0.19,6880.788
28196,11491,107,3,2890.19,0.01,8583.8643
28197,11492,98,3,3115.55,0.01,9253.183500000001
28198,11492,2,4,3327.33,0.02,13043.1336
28199,11492,167,5,627.1,0.01,3104.145
28200,11492,16,1,390.93,0.04,375.2928
28201,11492,154,2,964.44,0.04,1851.7248
28202,11492,136,5,1399.17,0.03,6785.9745
28203,11493,43,4,1118.66,0.16,3758.6976
28204,11493,175,1,785.54,0.09,714.8414
28205,11493,141,3,1839.53,0.01,5463.4041
28206,11494,71,2,660.63,0.05,1255.197
28207,11494,32,4,273.69,0.26,810.1224
28208,11494,34,2,1092.08,0.2,1747.328
28209,11495,128,2,1245.0,0.07,2315.7
28210,11496,106,5,2211.43,0.04,10614.864
28211,11496,105,5,895.83,0.08,4120.818000000001
28212,11496,70,1,1165.02,0.01,1153.3698
28213,11497,110,5,2137.48,0.03,10366.778
28214,11498,179,1,329.1,0.24,250.116
28215,11498,180,3,2482.02,0.29,5286.7026
28216,11498,8,3,1127.02,0.07,3144.3857999999996
28217,11498,24,5,2147.62,0.27,7838.812999999999
28218,11499,47,4,1531.46,0.01,6064.5816
28219,11499,26,3,2972.23,0.03,8649.1893
28220,11500,128,1,1311.94,0.02,1285.7012
28221,11500,125,2,313.37,0.05,595.403
28222,11500,101,4,1819.53,0.01,7205.3387999999995
28223,11501,57,3,1826.71,0.03,5315.7261
28224,11502,83,3,2763.58,0.2,6632.592000000001
28225,11503,188,4,96.04,0.03,372.6352
28226,11504,4,3,3398.15,0.02,9990.561
28227,11505,94,2,2537.76,0.04,4872.4992
28228,11506,168,3,1003.81,0.02,2951.2014
28229,11506,103,4,1762.87,0.0,7051.48
28230,11507,49,5,2075.58,0.01,10274.121
28231,11508,192,2,1212.63,0.28,1746.1872
28232,11508,174,4,1148.44,0.04,4410.0096
28233,11508,132,4,2528.54,0.21,7990.1864000000005
28234,11508,14,4,2213.26,0.08,8144.796800000001
28235,11508,171,1,47.73,0.16,40.093199999999996
28236,11508,119,3,891.02,0.23,2058.2562
28237,11509,105,2,925.04,0.05,1757.5759999999998
28238,11509,187,5,781.94,0.02,3831.5060000000003
28239,11510,169,5,355.13,0.02,1740.1370000000002
28240,11510,59,4,632.68,0.02,2480.1056
28241,11511,183,3,247.15,0.27,541.2585
28242,11511,71,5,542.41,0.22,2115.399
28243,11512,31,2,170.66,0.05,324.25399999999996
28244,11512,49,5,2033.65,0.03,9863.2025
28245,11513,188,2,97.03,0.02,190.1788
28246,11513,51,1,35.19,0.03,34.134299999999996
28247,11513,36,3,1459.68,0.04,4203.8784
28248,11514,73,5,1443.39,0.04,6928.272000000001
28249,11514,159,4,3225.31,0.05,12256.178
28250,11514,115,5,3343.47,0.03,16215.829499999998
28251,11515,11,3,1421.82,0.02,4180.1508
28252,11515,151,2,701.11,0.03,1360.1534
28253,11516,156,5,50.23,0.14,215.98899999999998
28254,11517,158,2,1569.6,0.18,2574.1440000000002
28255,11518,26,5,2665.81,0.13,11596.2735
28256,11518,141,3,1393.58,0.25,3135.555
28257,11519,111,4,2591.7,0.02,10159.464
28258,11519,162,5,236.16,0.04,1133.568
28259,11519,155,4,863.28,0.03,3349.5263999999997
28260,11520,122,5,748.22,0.03,3628.867
28261,11520,178,5,1700.47,0.05,8077.2325
28262,11521,30,1,2527.36,0.22,1971.3408000000002
28263,11522,116,4,1220.89,0.01,4834.7244
28264,11522,118,4,2996.71,0.0,11986.84
28265,11522,60,2,487.62,0.03,945.9828
28266,11523,191,3,1822.68,0.04,5249.3184
28267,11523,94,4,2617.07,0.01,10363.5972
28268,11523,110,4,1806.94,0.18,5926.7632
28269,11524,67,3,2539.47,0.13,6628.0167
28270,11524,127,3,1868.2,0.09,5100.186000000001
28271,11524,132,5,2272.48,0.29,8067.303999999999
28272,11525,103,3,1781.42,0.04,5130.4896
28273,11525,51,2,34.83,0.04,66.8736
28274,11526,32,5,369.85,0.0,1849.25
28275,11526,88,2,2858.48,0.02,5602.6208
28276,11527,132,3,3104.66,0.03,9034.560599999999
28277,11528,183,1,325.02,0.04,312.01919999999996
28278,11528,177,4,561.99,0.02,2203.0008
28279,11528,178,5,1754.17,0.02,8595.433
28280,11529,179,2,433.03,0.0,866.06
28281,11530,145,4,3154.2,0.04,12112.127999999999
28282,11530,97,5,994.38,0.06,4673.585999999999
28283,11530,185,1,865.37,0.1,778.833
28284,11531,49,5,2075.58,0.01,10274.121
28285,11531,26,2,3033.51,0.01,6006.3498
28286,11532,170,4,1307.81,0.03,5074.3027999999995
28287,11532,185,1,913.44,0.05,867.768
28288,11532,187,1,773.96,0.03,750.7412
28289,11532,34,3,1296.84,0.05,3695.9939999999992
28290,11532,59,3,645.59,0.0,1936.77
28291,11533,140,3,718.09,0.23,1658.7879
28292,11534,31,2,167.07,0.07,310.75019999999995
28293,11534,155,5,667.49,0.25,2503.0874999999996
28294,11535,17,2,3006.53,0.09,5471.8846
28295,11535,69,5,745.97,0.19,3021.1785000000004
28296,11535,22,1,486.9,0.17,404.12699999999995
28297,11536,2,3,3361.28,0.01,9983.0016
28298,11536,62,1,246.96,0.0,246.96
28299,11537,10,3,1503.37,0.04,4329.705599999999
28300,11537,89,4,1841.01,0.03,7143.1188
28301,11537,88,5,2829.32,0.03,13722.202
28302,11537,156,5,57.24,0.02,280.476
28303,11538,173,1,2048.67,0.19,1659.4227
28304,11538,156,5,57.83,0.0,289.15
28305,11538,128,3,1285.16,0.04,3701.2608000000005
28306,11539,175,5,854.6,0.01,4230.2699999999995
28307,11539,84,5,2042.37,0.01,10109.731499999998
28308,11540,26,5,3033.51,0.01,15015.874500000002
28309,11540,181,5,1519.94,0.05,7219.715
28310,11540,108,1,1070.35,0.04,1027.5359999999998
28311,11540,5,2,1275.25,0.04,2448.48
28312,11540,186,4,2122.02,0.02,8318.3184
28313,11541,192,4,1633.68,0.03,6338.6784
28314,11541,196,5,1020.67,0.04,4899.215999999999
28315,11541,66,1,1009.93,0.04,969.5328
28316,11541,41,2,961.08,0.01,1902.9384
28317,11541,132,1,3168.67,0.01,3136.9833
28318,11542,46,5,432.21,0.04,2074.6079999999997
28319,11542,146,1,2591.2,0.02,2539.3759999999997
28320,11543,132,4,3200.68,0.0,12802.72
28321,11544,135,1,2204.33,0.01,2182.2867
28322,11544,111,5,2618.14,0.01,12959.793
28323,11544,61,4,413.88,0.01,1638.9648
28324,11545,7,2,482.28,0.03,935.6231999999999
28325,11545,193,2,1549.15,0.05,2943.385
28326,11545,168,4,983.33,0.04,3775.9872
28327,11545,135,1,2159.8,0.03,2095.0060000000003
28328,11545,126,1,2214.08,0.03,2147.6576
28329,11545,22,2,557.3,0.05,1058.87
28330,11546,23,2,1014.97,0.01,2009.6406
28331,11546,3,5,2405.05,0.01,11904.9975
28332,11546,164,2,2158.71,0.01,4274.2458
28333,11546,122,4,748.22,0.03,2903.0936
28334,11547,177,3,550.52,0.04,1585.4976
28335,11547,122,3,771.36,0.0,2314.08
28336,11547,59,1,619.77,0.04,594.9792
28337,11548,167,4,544.75,0.14,1873.94
28338,11548,22,1,445.84,0.24,338.8384
28339,11548,195,4,103.97,0.19,336.8628
28340,11548,128,3,1285.16,0.04,3701.2608000000005
28341,11548,52,4,1034.49,0.12,3641.4048000000003
28342,11549,118,2,2187.6,0.27,3193.8959999999997
28343,11550,195,2,124.51,0.03,241.5494
28344,11550,16,1,342.06,0.16,287.3304
28345,11551,200,4,2404.55,0.04,9233.472
28346,11551,34,2,1310.5,0.04,2516.16
28347,11552,13,2,1915.84,0.03,3716.7295999999997
28348,11553,114,5,846.18,0.04,4061.6639999999993
28349,11553,54,3,3247.3,0.02,9547.062000000002
28350,11553,191,1,1803.69,0.05,1713.5055
28351,11554,21,2,899.68,0.22,1403.5008
28352,11554,86,5,1958.49,0.19,7931.884500000001
28353,11555,83,5,3385.39,0.02,16588.411
28354,11555,195,1,121.94,0.05,115.84299999999999
28355,11556,176,5,699.25,0.09,3181.5875
28356,11557,34,1,1337.8,0.02,1311.0439999999999
28357,11557,78,1,3179.26,0.02,3115.6748000000002
28358,11557,154,2,954.39,0.05,1813.341
28359,11558,95,3,2833.36,0.04,8160.0768
28360,11558,163,5,726.36,0.05,3450.21
28361,11558,113,1,435.28,0.01,430.92719999999997
28362,11558,53,4,202.94,0.04,779.2896
28363,11559,184,1,3159.21,0.01,3127.6179
28364,11559,58,1,1893.01,0.03,1836.2196999999999
28365,11559,165,1,1910.79,0.0,1910.79
28366,11560,120,1,536.51,0.27,391.65229999999997
28367,11561,41,3,941.67,0.03,2740.2596999999996
28368,11561,42,1,2150.6,0.25,1612.9499999999998
28369,11562,84,2,1980.48,0.04,3802.5216
28370,11563,75,2,1736.66,0.09,3160.7212000000004
28371,11564,162,1,241.08,0.02,236.2584
28372,11564,22,4,574.9,0.02,2253.6079999999997
28373,11565,169,4,358.76,0.01,1420.6896
28374,11566,100,1,2645.65,0.05,2513.3675
28375,11566,47,5,1546.93,0.0,7734.650000000001
28376,11566,104,2,2029.76,0.0,4059.52
28377,11567,32,1,366.15,0.01,362.4885
28378,11567,5,3,1288.54,0.03,3749.6513999999997
28379,11568,172,3,2620.74,0.04,7547.731199999999
28380,11568,139,1,712.06,0.04,683.5776
28381,11568,17,1,3303.88,0.0,3303.88
28382,11569,27,4,2245.1,0.04,8621.184
28383,11569,141,4,1820.95,0.02,7138.124
28384,11569,52,1,1140.29,0.03,1106.0812999999998
28385,11570,28,1,2802.65,0.04,2690.544
28386,11570,198,3,1507.35,0.02,4431.6089999999995
28387,11571,177,1,550.52,0.04,528.4992
28388,11571,144,3,545.91,0.12,1441.2024000000001
28389,11571,193,5,1386.08,0.15,5890.839999999999
28390,11571,104,4,1583.21,0.22,4939.6152
28391,11571,13,1,1896.09,0.04,1820.2463999999998
28392,11571,28,3,2131.18,0.27,4667.284199999999
28393,11572,179,1,415.71,0.04,399.0816
28394,11573,104,1,2009.46,0.01,1989.3654
28395,11574,48,1,3059.54,0.03,2967.7538
28396,11575,1,2,1604.15,0.01,3176.217
28397,11575,116,1,1171.56,0.05,1112.982
28398,11576,177,3,567.73,0.01,1686.1581
28399,11576,88,2,2800.15,0.04,5376.288
28400,11576,31,3,174.25,0.03,507.0675
28401,11576,68,5,2038.32,0.0,10191.6
28402,11577,59,4,619.77,0.04,2379.9168
28403,11577,22,2,557.3,0.05,1058.87
28404,11578,53,1,209.29,0.01,207.19709999999998
28405,11579,110,5,1983.23,0.1,8924.535
28406,11579,26,2,2481.96,0.19,4020.7752000000005
28407,11579,33,4,1742.51,0.23,5366.9308
28408,11580,116,2,998.91,0.19,1618.2342
28409,11580,114,2,837.37,0.05,1591.003
28410,11580,111,4,2618.14,0.01,10367.8344
28411,11581,44,2,959.93,0.16,1612.6824
28412,11581,32,5,281.09,0.24,1068.1419999999998
28413,11581,164,1,1940.66,0.11,1727.1874
28414,11581,42,5,2351.33,0.18,9640.453000000001
28415,11581,163,3,588.73,0.23,1359.9663
28416,11582,95,5,2951.42,0.0,14757.1
28417,11582,13,1,1935.59,0.02,1896.8781999999999
28418,11582,139,1,704.64,0.05,669.4079999999999
28419,11583,84,1,1980.48,0.04,1901.2608
28420,11584,145,1,2792.78,0.15,2373.8630000000003
28421,11585,176,1,760.73,0.01,753.1227
28422,11586,47,3,1222.07,0.21,2896.3059000000003
28423,11587,192,1,1650.53,0.02,1617.5194
28424,11587,69,5,884.11,0.04,4243.728
28425,11587,91,2,2500.89,0.05,4751.691
28426,11588,162,1,246.0,0.0,246.0
28427,11588,104,1,1989.16,0.02,1949.3768
28428,11589,8,4,1199.73,0.01,4750.9308
28429,11590,82,4,3137.57,0.04,12048.2688
28430,11591,35,3,2862.84,0.01,8502.6348
28431,11591,27,3,2315.26,0.01,6876.3222000000005
28432,11592,130,5,635.29,0.02,3112.921
28433,11593,148,5,473.56,0.03,2296.766
28434,11594,29,1,993.47,0.19,804.7107000000001
28435,11594,137,1,128.12,0.12,112.74560000000001
28436,11594,175,5,630.16,0.27,2300.084
28437,11595,60,1,497.67,0.01,492.6933
28438,11595,97,2,1036.69,0.02,2031.9124000000002
28439,11596,65,3,2545.93,0.05,7255.900499999999
28440,11596,37,3,1788.45,0.22,4184.973000000001
28441,11597,166,3,1318.43,0.04,3797.0784
28442,11598,161,4,2196.98,0.04,8436.4032
28443,11598,5,5,1301.82,0.02,6378.918
28444,11598,62,5,244.49,0.01,1210.2255
28445,11599,61,3,413.88,0.01,1229.2235999999998
28446,11599,110,3,2203.59,0.0,6610.77
28447,11599,95,4,2892.39,0.02,11338.1688
28448,11599,45,4,487.27,0.01,1929.5892
28449,11600,153,3,3333.21,0.01,9899.6337
28450,11600,80,1,2308.0,0.04,2215.68
28451,11601,172,4,2375.05,0.13,8265.174
28452,11601,90,3,425.7,0.3,893.9699999999999
28453,11602,157,5,680.73,0.01,3369.6135
28454,11602,97,1,1047.27,0.01,1036.7973
28455,11602,186,5,2122.02,0.0,10610.1
28456,11603,90,4,595.99,0.02,2336.2808
28457,11603,123,2,1975.74,0.01,3911.9652
28458,11603,100,1,2645.65,0.05,2513.3675
28459,11604,48,4,3059.54,0.03,11871.0152
28460,11604,184,2,3095.39,0.03,6005.0566
28461,11605,81,1,1658.25,0.05,1575.3374999999999
28462,11605,187,4,773.96,0.03,3002.9648
28463,11606,171,5,55.68,0.02,272.832
28464,11606,144,4,620.35,0.0,2481.4
28465,11606,180,2,3321.01,0.05,6309.919
28466,11606,63,4,2923.44,0.02,11459.8848
28467,11606,93,4,2828.52,0.02,11087.7984
28468,11606,13,3,1955.34,0.01,5807.359799999999
28469,11607,9,4,2543.65,0.05,9665.87
28470,11607,154,3,994.57,0.01,2953.8729
28471,11607,110,2,2203.59,0.0,4407.18
28472,11608,27,1,2338.65,0.0,2338.65
28473,11609,67,1,2627.04,0.1,2364.3360000000002
28474,11610,181,5,1599.94,0.0,7999.700000000001
28475,11610,173,2,2529.22,0.0,5058.44
28476,11610,46,3,450.22,0.0,1350.66
28477,11611,194,4,871.13,0.05,3310.294
28478,11611,49,5,2075.58,0.01,10274.121
28479,11612,177,5,544.79,0.05,2587.7524999999996
28480,11613,40,2,468.64,0.01,927.9072
28481,11613,97,1,1026.11,0.03,995.3266999999998
28482,11613,15,3,1414.32,0.01,4200.5304
28483,11614,5,5,1328.39,0.0,6641.950000000001
28484,11615,142,2,2822.35,0.13,4910.889
28485,11615,170,3,1132.54,0.16,2854.0008
28486,11616,17,4,2610.07,0.21,8247.8212
28487,11616,123,3,1416.95,0.29,3018.1035
28488,11616,69,3,865.69,0.06,2441.2458
28489,11616,105,5,876.36,0.1,3943.6200000000003
28490,11616,133,3,2347.42,0.17,5845.0758
28491,11617,133,3,2630.24,0.07,7338.369599999999
28492,11618,67,1,2889.74,0.01,2860.8426
28493,11619,84,5,1609.14,0.22,6275.646000000001
28494,11619,85,5,3401.27,0.0,17006.35
28495,11620,160,1,2493.23,0.16,2094.3132
28496,11620,20,1,2092.63,0.1,1883.3670000000002
28497,11620,161,5,2242.75,0.02,10989.475
28498,11620,94,2,1903.32,0.28,2740.7808
28499,11621,193,3,1630.68,0.0,4892.04
28500,11621,105,2,963.99,0.01,1908.7002
28501,11621,63,5,2863.78,0.04,13746.144
28502,11621,182,5,984.75,0.05,4677.5625
28503,11621,66,2,1020.45,0.03,1979.673
28504,11621,131,2,3488.74,0.0,6977.48
28505,11622,14,5,1756.18,0.27,6410.057
28506,11622,55,4,1986.22,0.21,6276.4552
28507,11622,69,4,782.81,0.15,2661.5539999999996
28508,11622,59,3,484.19,0.25,1089.4275
28509,11623,7,2,477.31,0.04,916.4352
28510,11623,127,3,1991.38,0.03,5794.9158
28511,11623,199,3,1955.21,0.03,5689.6611
28512,11623,12,5,2572.01,0.04,12345.648000000001
28513,11624,75,3,1832.08,0.04,5276.390399999999
28514,11624,46,1,445.72,0.01,441.2628
28515,11625,21,2,1095.76,0.05,2081.944
28516,11626,54,3,3147.89,0.05,8971.486499999999
28517,11626,143,3,1399.44,0.05,3988.4039999999995
28518,11626,77,2,1550.76,0.01,3070.5048
28519,11627,106,4,2280.53,0.01,9030.8988
28520,11627,144,3,595.54,0.04,1715.1552
28521,11628,72,4,739.65,0.13,2573.982
28522,11628,109,4,1643.54,0.2,5259.328
28523,11629,114,5,846.18,0.04,4061.6639999999993
28524,11629,141,5,1783.79,0.04,8562.192000000001
28525,11629,85,3,3401.27,0.0,10203.81
28526,11629,86,1,2345.35,0.03,2274.9894999999997
28527,11629,49,5,2033.65,0.03,9863.2025
28528,11629,131,1,3314.3,0.05,3148.585
28529,11630,136,3,1413.59,0.02,4155.954599999999
28530,11631,141,3,1449.33,0.22,3391.4321999999997
28531,11632,193,4,1337.16,0.18,4385.884800000001
28532,11632,82,1,2451.23,0.25,1838.4225000000001
28533,11633,20,2,1999.62,0.14,3439.3464
28534,11633,75,2,1374.06,0.28,1978.6463999999999
28535,11633,54,4,2418.91,0.27,7063.217199999999
28536,11634,89,2,1632.24,0.14,2807.4528
28537,11634,101,3,1451.95,0.21,3441.1215000000007
28538,11635,47,5,1531.46,0.01,7580.727
28539,11636,119,3,902.59,0.22,2112.0606000000002
28540,11636,118,5,2996.71,0.0,14983.55
28541,11637,28,1,2569.1,0.12,2260.808
28542,11637,98,2,2832.32,0.1,5098.176
28543,11637,12,1,2250.51,0.16,1890.4284
28544,11638,133,3,2403.99,0.15,6130.174499999999
28545,11638,43,1,1158.61,0.13,1007.9907
28546,11639,53,4,207.17,0.02,812.1063999999999
28547,11640,199,4,1975.37,0.02,7743.4504
28548,11640,97,2,1015.54,0.04,1949.8367999999998
28549,11640,33,4,2217.74,0.02,8693.540799999999
28550,11641,103,4,1447.41,0.22,4515.9192
28551,11641,83,4,2590.86,0.25,7772.58
28552,11642,185,5,730.76,0.24,2776.8880000000004
28553,11642,175,2,820.07,0.05,1558.133
28554,11642,65,2,2277.94,0.15,3872.498
28555,11643,36,1,1353.25,0.11,1204.3925
28556,11644,86,5,2321.17,0.04,11141.616
28557,11644,136,2,1399.17,0.03,2714.3898
28558,11644,58,2,1873.5,0.04,3597.12
28559,11644,81,1,1710.62,0.02,1676.4075999999998
28560,11644,161,4,2219.86,0.03,8613.0568
28561,11645,125,4,316.67,0.04,1216.0128
28562,11646,140,5,895.29,0.04,4297.392
28563,11647,78,3,3211.7,0.01,9538.748999999998
28564,11647,183,2,331.79,0.02,650.3084
28565,11647,170,3,1307.81,0.03,3805.7270999999996
28566,11647,99,5,3206.93,0.0,16034.65
28567,11647,184,2,3095.39,0.03,6005.0566
28568,11647,159,2,3225.31,0.05,6128.089
28569,11648,69,3,884.11,0.04,2546.2367999999997
28570,11649,66,2,1030.97,0.02,2020.7012
28571,11649,198,5,1538.11,0.0,7690.549999999999
28572,11649,102,4,637.05,0.02,2497.236
28573,11649,146,1,2591.2,0.02,2539.3759999999997
28574,11649,159,3,3225.31,0.05,9192.1335
28575,11649,184,4,3191.12,0.0,12764.48
28576,11650,192,1,1448.42,0.14,1245.6412
28577,11650,127,5,1703.97,0.17,7071.4755
28578,11650,29,2,1201.97,0.02,2355.8612
28579,11650,100,1,2116.52,0.24,1608.5552
28580,11650,39,2,162.81,0.1,293.058
28581,11650,189,1,1723.22,0.16,1447.5048
28582,11651,126,2,2214.08,0.03,4295.3152
28583,11652,3,4,2356.46,0.03,9143.0648
28584,11653,159,3,3293.21,0.03,9583.241100000001
28585,11654,183,5,314.86,0.07,1464.0990000000002
28586,11654,166,4,1043.75,0.24,3173.0
28587,11655,19,2,901.73,0.04,1731.3216
28588,11655,83,4,3350.85,0.03,13001.297999999999
28589,11655,110,5,2181.55,0.01,10798.6725
28590,11655,47,5,1485.05,0.04,7128.24
28591,11655,162,4,236.16,0.04,906.8543999999999
28592,11655,104,5,1989.16,0.0,9945.800000000001
28593,11656,37,3,2292.89,0.0,6878.67
28594,11656,84,2,1877.33,0.09,3416.7406
28595,11657,54,2,3181.03,0.04,6107.5776000000005
28596,11658,127,3,1662.91,0.19,4040.8713000000007
28597,11658,63,3,2535.63,0.15,6465.8565
28598,11658,89,4,1651.22,0.13,5746.2456
28599,11658,176,4,737.67,0.04,2832.6528
28600,11658,136,2,1024.13,0.29,1454.2646
28601,11658,11,2,1088.13,0.25,1632.1950000000002
28602,11659,68,2,1916.02,0.06,3602.1175999999996
28603,11659,196,1,978.14,0.08,899.8888000000001
28604,11659,113,5,413.3,0.06,1942.51
28605,11659,42,2,2494.7,0.13,4340.777999999999
28606,11659,92,3,1473.26,0.28,3182.2416
28607,11659,165,3,1757.93,0.08,4851.8868
28608,11660,101,5,1746.01,0.05,8293.547499999999
28609,11661,191,5,1841.66,0.03,8932.051000000001
28610,11661,93,3,2857.38,0.01,8486.418599999999
28611,11661,166,1,1318.43,0.04,1265.6928
28612,11661,37,3,2201.17,0.04,6339.3696
28613,11661,182,5,995.12,0.04,4776.576
28614,11662,100,1,2673.5,0.04,2566.56
28615,11662,138,5,1689.62,0.02,8279.137999999999
28616,11662,98,4,3052.61,0.03,11844.1268
28617,11663,72,1,756.65,0.11,673.4185
28618,11663,49,4,2054.62,0.02,8054.1104
28619,11664,194,2,889.47,0.03,1725.5718
28620,11665,190,4,1917.84,0.05,7287.7919999999995
28621,11665,132,5,3072.65,0.04,14748.72
28622,11666,39,2,180.9,0.0,361.8
28623,11666,124,5,2110.86,0.04,10132.128
28624,11666,170,5,1280.85,0.0,6404.25
28625,11666,129,5,2222.58,0.04,10668.384
28626,11666,196,3,1063.2,0.0,3189.6000000000004
28627,11666,48,5,3122.63,0.01,15457.018500000002
28628,11667,79,4,361.44,0.02,1416.8448
28629,11667,142,1,3179.2,0.02,3115.616
28630,11668,79,3,361.44,0.02,1062.6336
28631,11668,13,2,1975.09,0.0,3950.18
28632,11669,3,5,2332.17,0.04,11194.416
28633,11669,137,5,112.1,0.23,431.58500000000004
28634,11670,118,4,2906.81,0.03,11278.4228
28635,11670,97,2,1004.96,0.05,1909.424
28636,11670,145,2,3121.34,0.05,5930.546
28637,11671,31,4,174.25,0.03,676.09
28638,11672,76,3,656.08,0.0,1968.2400000000002
28639,11672,71,5,688.45,0.01,3407.8275
28640,11673,62,2,237.08,0.04,455.1936
28641,11673,37,5,2292.89,0.0,11464.449999999999
28642,11674,87,3,1669.85,0.01,4959.454499999999
28643,11674,173,3,2503.93,0.01,7436.672099999999
28644,11674,70,2,1129.72,0.04,2169.0624
28645,11674,89,5,1897.95,0.0,9489.75
28646,11675,142,1,3179.2,0.02,3115.616
28647,11676,100,4,2645.65,0.05,10053.47
28648,11676,116,5,1208.56,0.02,5921.9439999999995
28649,11677,90,2,583.82,0.04,1120.9344
28650,11677,50,5,2881.52,0.03,13975.372
28651,11677,37,2,2247.03,0.02,4404.178800000001
28652,11677,111,3,2538.81,0.04,7311.7728
28653,11677,128,5,1325.32,0.01,6560.334
28654,11678,181,2,1583.94,0.01,3136.2012
28655,11678,150,4,2575.44,0.03,9992.7072
28656,11679,156,5,53.74,0.08,247.204
28657,11679,138,3,1241.35,0.28,2681.316
28658,11680,31,5,177.84,0.01,880.308
28659,11680,163,2,756.94,0.01,1498.7412000000002
28660,11680,197,5,2861.72,0.02,14022.427999999998
28661,11681,27,3,2291.88,0.02,6738.1272
28662,11682,189,2,2010.42,0.02,3940.4232
28663,11683,139,1,712.06,0.04,683.5776
28664,11684,72,3,790.66,0.07,2205.9413999999997
